,PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS,ZONA
8381,Cabildo Abierto,Maldonado,154,DAC,Departamental,51,1,Los Ceibos
8382,Cabildo Abierto,Maldonado,155,DAD,Departamental,615,1,Punta Ballena
8383,Cabildo Abierto,Maldonado,155,DAD,Departamental,1480,1,Punta Ballena
8384,Cabildo Abierto,Maldonado,156,DAD,Departamental,849,1,Punta Ballena
8385,Cabildo Abierto,Maldonado,157,DAD,Departamental,37,1,Punta Ballena
8386,Cabildo Abierto,Maldonado,157,DAD,Departamental,118,1,Punta Ballena
8387,Cabildo Abierto,Maldonado,157,DAD,Departamental,336,1,Punta Ballena
8388,Cabildo Abierto,Maldonado,157,DAD,Departamental,615,1,Punta Ballena
8389,Cabildo Abierto,Maldonado,157,DAD,Departamental,11820,1,Punta Ballena
8390,Cabildo Abierto,Maldonado,158,DAE,Departamental,712,1,Pinares
8391,Cabildo Abierto,Maldonado,159,DAE,Departamental,712,1,Pinares
8392,Cabildo Abierto,Maldonado,159,DAE,Departamental,1480,1,Pinares
8393,Cabildo Abierto,Maldonado,160,DAE,Departamental,37,1,Pinares
8394,Cabildo Abierto,Maldonado,160,DAE,Departamental,615,1,Pinares
8395,Cabildo Abierto,Maldonado,160,DAE,Departamental,1480,1,Pinares
8396,Cabildo Abierto,Maldonado,161,DAE,Departamental,51,1,Pinares
8397,Cabildo Abierto,Maldonado,161,DAE,Departamental,336,1,Pinares
8398,Cabildo Abierto,Maldonado,162,DAE,Departamental,1301,1,Pinares
8399,Cabildo Abierto,Maldonado,163,DAE,Departamental,37,2,Pinares
8400,Cabildo Abierto,Maldonado,163,DAE,Departamental,1480,1,Pinares
8401,Cabildo Abierto,Maldonado,164,DAE,Departamental,712,1,Pinares
8402,Cabildo Abierto,Maldonado,164,DAE,Departamental,1301,1,Pinares
8403,Cabildo Abierto,Maldonado,168,DAE,Departamental,37,1,Pinares
8404,Cabildo Abierto,Maldonado,168,DAE,Departamental,712,1,Pinares
8405,Cabildo Abierto,Maldonado,169,DAE,Departamental,51,1,Pinares
8406,Cabildo Abierto,Maldonado,170,DAE,Departamental,1301,1,Pinares
8407,Cabildo Abierto,Maldonado,170,DAE,Departamental,11820,2,Pinares
8408,Cabildo Abierto,Maldonado,171,DAF,Departamental,105,1,Cerro Pelado
8409,Cabildo Abierto,Maldonado,171,DAF,Departamental,615,1,Cerro Pelado
8410,Cabildo Abierto,Maldonado,177,DAF,Departamental,712,1,Cerro Pelado
8411,Cabildo Abierto,Maldonado,180,DAF,Departamental,336,1,Cerro Pelado
8412,Cabildo Abierto,Maldonado,182,DAF,Departamental,849,2,Cerro Pelado
8413,Cabildo Abierto,Maldonado,182,DAF,Departamental,1301,1,Cerro Pelado
8414,Cabildo Abierto,Maldonado,183,DAF,Departamental,712,1,Cerro Pelado
8415,Cabildo Abierto,Maldonado,184,DAF,Departamental,1480,3,Cerro Pelado
8416,Cabildo Abierto,Maldonado,186,DAF,Departamental,1301,1,Cerro Pelado
8417,Cabildo Abierto,Maldonado,187,DAF,Departamental,37,1,Cerro Pelado
8418,Cabildo Abierto,Maldonado,187,DAF,Departamental,615,1,Cerro Pelado
8419,Cabildo Abierto,Maldonado,187,DAF,Departamental,712,1,Cerro Pelado
8420,Cabildo Abierto,Maldonado,187,DAF,Departamental,1301,1,Cerro Pelado
8421,Cabildo Abierto,Maldonado,188,DAF,Departamental,51,1,Cerro Pelado
8422,Cabildo Abierto,Maldonado,189,DAF,Departamental,118,1,Cerro Pelado
8423,Cabildo Abierto,Maldonado,190,DAG,Departamental,615,2,Hipódromo
8424,Cabildo Abierto,Maldonado,190,DAG,Departamental,776,1,Hipódromo
8425,Cabildo Abierto,Maldonado,190,DAG,Departamental,1301,3,Hipódromo
8426,Cabildo Abierto,Maldonado,190,DAG,Departamental,11820,2,Hipódromo
8427,Cabildo Abierto,Maldonado,191,DAG,Departamental,37,1,Hipódromo
8428,Cabildo Abierto,Maldonado,191,DAG,Departamental,1301,1,Hipódromo
8429,Cabildo Abierto,Maldonado,192,DAG,Departamental,37,1,Hipódromo
8430,Cabildo Abierto,Maldonado,193,DAG,Departamental,37,2,Hipódromo
8431,Cabildo Abierto,Maldonado,193,DAG,Departamental,11820,1,Hipódromo
8432,Cabildo Abierto,Maldonado,194,DAH,Departamental,712,1,Maldonado Nuevo
8433,Cabildo Abierto,Maldonado,195,DAH,Departamental,51,1,Maldonado Nuevo
8434,Cabildo Abierto,Maldonado,195,DAH,Departamental,615,1,Maldonado Nuevo
8435,Cabildo Abierto,Maldonado,197,DAH,Departamental,51,1,Maldonado Nuevo
8436,Cabildo Abierto,Maldonado,197,DAH,Departamental,776,1,Maldonado Nuevo
8437,Cabildo Abierto,Maldonado,199,DAH,Departamental,615,1,Maldonado Nuevo
8438,Cabildo Abierto,Maldonado,199,DAH,Departamental,1480,1,Maldonado Nuevo
8439,Cabildo Abierto,Maldonado,200,DAH,Departamental,51,1,Maldonado Nuevo
8440,Cabildo Abierto,Maldonado,200,DAH,Departamental,615,1,Maldonado Nuevo
8441,Cabildo Abierto,Maldonado,201,DAH,Departamental,615,1,Maldonado Nuevo
8442,Cabildo Abierto,Maldonado,206,DAH,Departamental,1301,1,Maldonado Nuevo
8443,Cabildo Abierto,Maldonado,207,DAH,Departamental,712,1,Maldonado Nuevo
8444,Cabildo Abierto,Maldonado,208,DAH,Departamental,1480,1,Maldonado Nuevo
8445,Cabildo Abierto,Maldonado,209,DAH,Departamental,37,1,Maldonado Nuevo
8446,Cabildo Abierto,Maldonado,210,DAH,Departamental,776,1,Maldonado Nuevo
8447,Cabildo Abierto,Maldonado,210,DAH,Departamental,11820,1,Maldonado Nuevo
8448,Cabildo Abierto,Maldonado,211,DAH,Departamental,615,1,Maldonado Nuevo
8449,Cabildo Abierto,Maldonado,212,DAH,Departamental,776,1,Maldonado Nuevo
8450,Cabildo Abierto,Maldonado,212,DAH,Departamental,1480,1,Maldonado Nuevo
8451,Cabildo Abierto,Maldonado,212,DAH,Departamental,11820,1,Maldonado Nuevo
8452,Cabildo Abierto,Maldonado,213,DAH,Departamental,615,1,Maldonado Nuevo
8453,Cabildo Abierto,Maldonado,214,DAH,Departamental,615,1,Maldonado Nuevo
8454,Cabildo Abierto,Maldonado,215,DAH,Departamental,51,2,Maldonado Nuevo
8455,Cabildo Abierto,Maldonado,215,DAH,Departamental,615,1,Maldonado Nuevo
8456,Cabildo Abierto,Maldonado,215,DAH,Departamental,11820,2,Maldonado Nuevo
8457,Cabildo Abierto,Maldonado,216,DAH,Departamental,37,1,Maldonado Nuevo
8458,Cabildo Abierto,Maldonado,216,DAH,Departamental,1480,1,Maldonado Nuevo
8459,Cabildo Abierto,Maldonado,217,DAH,Departamental,118,1,Maldonado Nuevo
8460,Cabildo Abierto,Maldonado,217,DAH,Departamental,776,3,Maldonado Nuevo
8461,Cabildo Abierto,Maldonado,218,DAH,Departamental,51,1,Maldonado Nuevo
8462,Cabildo Abierto,Maldonado,218,DAH,Departamental,615,1,Maldonado Nuevo
8463,Cabildo Abierto,Maldonado,218,DAH,Departamental,712,1,Maldonado Nuevo
8464,Cabildo Abierto,Maldonado,218,DAH,Departamental,11820,1,Maldonado Nuevo
8465,Cabildo Abierto,Maldonado,220,DAH,Departamental,336,1,Maldonado Nuevo
8466,Cabildo Abierto,Maldonado,221,DAI,Departamental,712,1,El Jaguel
8467,Cabildo Abierto,Maldonado,222,DAI,Departamental,105,1,El Jaguel
8468,Cabildo Abierto,Maldonado,226,DAJ,Departamental,37,1,Las Delicias
8469,Cabildo Abierto,Maldonado,226,DAJ,Departamental,615,1,Las Delicias
8470,Cabildo Abierto,Maldonado,229,DAK,Departamental,712,1,Cantegril
8471,Cabildo Abierto,Maldonado,229,DAK,Departamental,849,2,Cantegril
8472,Cabildo Abierto,Maldonado,230,DAK,Departamental,849,1,Cantegril
8473,Cabildo Abierto,Maldonado,231,DAK,Departamental,105,1,Cantegril
8474,Cabildo Abierto,Maldonado,231,DAK,Departamental,849,1,Cantegril
8475,Cabildo Abierto,Maldonado,232,DAK,Departamental,1301,1,Cantegril
8476,Cabildo Abierto,Maldonado,232,DAK,Departamental,1480,1,Cantegril
8477,Cabildo Abierto,Maldonado,232,DAK,Departamental,11820,2,Cantegril
8478,Cabildo Abierto,Maldonado,236,DBA,Departamental,51,1,San Carlos
8479,Cabildo Abierto,Maldonado,236,DBA,Departamental,118,1,San Carlos
8480,Cabildo Abierto,Maldonado,237,DBA,Departamental,118,1,San Carlos
8481,Cabildo Abierto,Maldonado,241,DBA,Departamental,51,1,San Carlos
8482,Cabildo Abierto,Maldonado,242,DBA,Departamental,336,1,San Carlos
8483,Cabildo Abierto,Maldonado,245,DBA,Departamental,51,1,San Carlos
8484,Cabildo Abierto,Maldonado,246,DBA,Departamental,37,1,San Carlos
8485,Cabildo Abierto,Maldonado,247,DBA,Departamental,51,1,San Carlos
8486,Cabildo Abierto,Maldonado,248,DBA,Departamental,51,2,San Carlos
8487,Cabildo Abierto,Maldonado,248,DBA,Departamental,1480,1,San Carlos
8488,Cabildo Abierto,Maldonado,249,DBA,Departamental,776,1,San Carlos
8489,Cabildo Abierto,Maldonado,250,DBA,Departamental,712,1,San Carlos
8490,Cabildo Abierto,Maldonado,250,DBA,Departamental,849,1,San Carlos
8491,Cabildo Abierto,Maldonado,251,DBA,Departamental,51,1,San Carlos
8492,Cabildo Abierto,Maldonado,252,DBA,Departamental,51,1,San Carlos
8493,Cabildo Abierto,Maldonado,253,DBA,Departamental,51,1,San Carlos
8494,Cabildo Abierto,Maldonado,253,DBA,Departamental,118,2,San Carlos
8495,Cabildo Abierto,Maldonado,253,DBA,Departamental,336,1,San Carlos
8496,Cabildo Abierto,Maldonado,254,DBA,Departamental,105,2,San Carlos
8497,Cabildo Abierto,Maldonado,255,DBA,Departamental,51,3,San Carlos
8498,Cabildo Abierto,Maldonado,256,DBA,Departamental,51,1,San Carlos
8499,Cabildo Abierto,Maldonado,256,DBA,Departamental,712,1,San Carlos
8500,Cabildo Abierto,Maldonado,257,DBA,Departamental,37,1,San Carlos
8501,Cabildo Abierto,Maldonado,257,DBA,Departamental,51,1,San Carlos
8502,Cabildo Abierto,Maldonado,258,DBA,Departamental,51,2,San Carlos
8503,Cabildo Abierto,Maldonado,259,DBA,Departamental,51,1,San Carlos
8504,Cabildo Abierto,Maldonado,260,DBA,Departamental,51,1,San Carlos
8505,Cabildo Abierto,Maldonado,260,DBA,Departamental,118,1,San Carlos
8506,Cabildo Abierto,Maldonado,260,DBA,Departamental,615,1,San Carlos
8507,Cabildo Abierto,Maldonado,261,DBA,Departamental,118,1,San Carlos
8508,Cabildo Abierto,Maldonado,263,DBA,Departamental,118,2,San Carlos
8509,Cabildo Abierto,Maldonado,263,DBA,Departamental,336,2,San Carlos
8510,Cabildo Abierto,Maldonado,263,DBA,Departamental,712,1,San Carlos
8511,Cabildo Abierto,Maldonado,264,DBA,Departamental,37,1,San Carlos
8512,Cabildo Abierto,Maldonado,265,DBA,Departamental,118,1,San Carlos
8513,Cabildo Abierto,Maldonado,266,DBA,Departamental,51,2,San Carlos
8514,Cabildo Abierto,Maldonado,267,DBA,Departamental,118,1,San Carlos
8515,Cabildo Abierto,Maldonado,267,DBA,Departamental,776,1,San Carlos
8516,Cabildo Abierto,Maldonado,271,DBA,Departamental,51,1,San Carlos
8517,Cabildo Abierto,Maldonado,271,DBA,Departamental,1480,2,San Carlos
8518,Cabildo Abierto,Maldonado,272,DBA,Departamental,615,1,San Carlos
8519,Cabildo Abierto,Maldonado,273,DBA,Departamental,51,1,San Carlos
8520,Cabildo Abierto,Maldonado,274,DBA,Departamental,105,1,San Carlos
8521,Cabildo Abierto,Maldonado,274,DBA,Departamental,712,1,San Carlos
8522,Cabildo Abierto,Maldonado,278,DBC DDC,Departamental,51,2,Carapé
8523,Cabildo Abierto,Maldonado,279,DBD,Departamental,51,3,Lavagna
8524,Cabildo Abierto,Maldonado,279,DBD,Departamental,615,1,Lavagna
8525,Cabildo Abierto,Maldonado,280,DBD,Departamental,51,1,Lavagna
8526,Cabildo Abierto,Maldonado,280,DBD,Departamental,118,1,Lavagna
8527,Cabildo Abierto,Maldonado,281,DBD,Departamental,51,2,Lavagna
8528,Cabildo Abierto,Maldonado,283,DBE,Departamental,615,1,La Cuchilla
8529,Cabildo Abierto,Maldonado,286,DBE,Departamental,615,1,La Cuchilla
8530,Cabildo Abierto,Maldonado,287,DBF,Departamental,51,1,Rodríguez Barrios
8531,Cabildo Abierto,Maldonado,288,DBF,Departamental,51,1,Rodríguez Barrios
8532,Cabildo Abierto,Maldonado,288,DBF,Departamental,336,1,Rodríguez Barrios
8533,Cabildo Abierto,Maldonado,289,DBF,Departamental,51,1,Rodríguez Barrios
8534,Cabildo Abierto,Maldonado,290,DBF,Departamental,51,1,Rodríguez Barrios
8535,Cabildo Abierto,Maldonado,291,DBG,Departamental,51,2,Asturias
8536,Cabildo Abierto,Maldonado,292,DBG,Departamental,776,1,Asturias
8537,Cabildo Abierto,Maldonado,293,DBG,Departamental,51,2,Asturias
8538,Cabildo Abierto,Maldonado,294,DBG,Departamental,37,1,Asturias
8539,Cabildo Abierto,Maldonado,294,DBG,Departamental,118,1,Asturias
8540,Cabildo Abierto,Maldonado,295,DBG,Departamental,51,2,Asturias
8541,Cabildo Abierto,Maldonado,295,DBG,Departamental,615,1,Asturias
8542,Cabildo Abierto,Maldonado,295,DBG,Departamental,712,1,Asturias
8543,Cabildo Abierto,Maldonado,296,DCA,Departamental,37,1,Pan de Azúcar
8544,Cabildo Abierto,Maldonado,296,DCA,Departamental,51,1,Pan de Azúcar
8545,Cabildo Abierto,Maldonado,296,DCA,Departamental,336,1,Pan de Azúcar
8546,Cabildo Abierto,Maldonado,297,DCA,Departamental,105,1,Pan de Azúcar
8547,Cabildo Abierto,Maldonado,297,DCA,Departamental,336,5,Pan de Azúcar
8548,Cabildo Abierto,Maldonado,297,DCA,Departamental,615,1,Pan de Azúcar
8549,Cabildo Abierto,Maldonado,297,DCA,Departamental,1480,1,Pan de Azúcar
8550,Cabildo Abierto,Maldonado,298,DCA,Departamental,336,2,Pan de Azúcar
8551,Cabildo Abierto,Maldonado,299,DCA,Departamental,51,3,Pan de Azúcar
8552,Cabildo Abierto,Maldonado,299,DCA,Departamental,336,1,Pan de Azúcar
8553,Cabildo Abierto,Maldonado,299,DCA,Departamental,776,1,Pan de Azúcar
8554,Cabildo Abierto,Maldonado,300,DCA,Departamental,336,2,Pan de Azúcar
8555,Cabildo Abierto,Maldonado,301,DCA,Departamental,336,1,Pan de Azúcar
8556,Cabildo Abierto,Maldonado,302,DCA,Departamental,105,1,Pan de Azúcar
8557,Cabildo Abierto,Maldonado,303,DCA,Departamental,336,5,Pan de Azúcar
8558,Cabildo Abierto,Maldonado,304,DCA,Departamental,336,1,Pan de Azúcar
8559,Cabildo Abierto,Maldonado,304,DCA,Departamental,1480,1,Pan de Azúcar
8560,Cabildo Abierto,Maldonado,305,DCA,Departamental,336,3,Pan de Azúcar
8561,Cabildo Abierto,Maldonado,305,DCA,Departamental,615,1,Pan de Azúcar
8562,Cabildo Abierto,Maldonado,306,DCA,Departamental,336,1,Pan de Azúcar
8563,Cabildo Abierto,Maldonado,307,DCA,Departamental,336,5,Pan de Azúcar
8564,Cabildo Abierto,Maldonado,307,DCA,Departamental,1480,2,Pan de Azúcar
8565,Cabildo Abierto,Maldonado,308,DCA,Departamental,336,3,Pan de Azúcar
8566,Cabildo Abierto,Maldonado,308,DCA,Departamental,1480,1,Pan de Azúcar
8567,Cabildo Abierto,Maldonado,309,DCA,Departamental,336,3,Pan de Azúcar
8568,Cabildo Abierto,Maldonado,309,DCA,Departamental,776,1,Pan de Azúcar
8569,Cabildo Abierto,Maldonado,310,DCA,Departamental,336,4,Pan de Azúcar
8570,Cabildo Abierto,Maldonado,311,DCA,Departamental,336,5,Pan de Azúcar
8571,Cabildo Abierto,Maldonado,311,DCA,Departamental,776,1,Pan de Azúcar
8572,Cabildo Abierto,Maldonado,312,DCA,Departamental,336,5,Pan de Azúcar
8573,Cabildo Abierto,Maldonado,312,DCA,Departamental,11820,1,Pan de Azúcar
8574,Cabildo Abierto,Maldonado,313,DCA,Departamental,336,4,Pan de Azúcar
8575,Cabildo Abierto,Maldonado,314,DCA,Departamental,336,1,Pan de Azúcar
8576,Cabildo Abierto,Maldonado,314,DCA,Departamental,1480,1,Pan de Azúcar
8577,Cabildo Abierto,Maldonado,317,DCB,Departamental,105,5,Piriápolis
8578,Cabildo Abierto,Maldonado,318,DCB,Departamental,105,4,Piriápolis
8579,Cabildo Abierto,Maldonado,319,DCB,Departamental,105,1,Piriápolis
8580,Cabildo Abierto,Maldonado,319,DCB,Departamental,336,1,Piriápolis
8581,Cabildo Abierto,Maldonado,320,DCB,Departamental,712,1,Piriápolis
8582,Cabildo Abierto,Maldonado,320,DCB,Departamental,1301,1,Piriápolis
8583,Cabildo Abierto,Maldonado,321,DCB,Departamental,105,1,Piriápolis
8584,Cabildo Abierto,Maldonado,321,DCB,Departamental,1301,1,Piriápolis
8585,Cabildo Abierto,Maldonado,321,DCB,Departamental,11820,1,Piriápolis
8586,Cabildo Abierto,Maldonado,322,DCB,Departamental,105,1,Piriápolis
8587,Cabildo Abierto,Maldonado,323,DCB,Departamental,51,1,Piriápolis
8588,Cabildo Abierto,Maldonado,323,DCB,Departamental,105,1,Piriápolis
8589,Cabildo Abierto,Maldonado,325,DCB,Departamental,712,1,Piriápolis
8590,Cabildo Abierto,Maldonado,326,DCB,Departamental,712,1,Piriápolis
8591,Cabildo Abierto,Maldonado,328,DCB,Departamental,105,3,Piriápolis
8592,Cabildo Abierto,Maldonado,328,DCB,Departamental,1301,1,Piriápolis
8593,Cabildo Abierto,Maldonado,329,DCB,Departamental,1480,1,Piriápolis
8594,Cabildo Abierto,Maldonado,330,DCB,Departamental,51,1,Piriápolis
8595,Cabildo Abierto,Maldonado,330,DCB,Departamental,105,2,Piriápolis
8596,Cabildo Abierto,Maldonado,330,DCB,Departamental,776,1,Piriápolis
8597,Cabildo Abierto,Maldonado,330,DCB,Departamental,1480,1,Piriápolis
8598,Cabildo Abierto,Maldonado,331,DCB,Departamental,51,1,Piriápolis
8599,Cabildo Abierto,Maldonado,331,DCB,Departamental,1480,1,Piriápolis
8600,Cabildo Abierto,Maldonado,332,DCB,Departamental,1480,2,Piriápolis
8601,Cabildo Abierto,Maldonado,334,DCB,Departamental,105,1,Piriápolis
8602,Cabildo Abierto,Maldonado,334,DCB,Departamental,615,1,Piriápolis
8603,Cabildo Abierto,Maldonado,334,DCB,Departamental,712,1,Piriápolis
8604,Cabildo Abierto,Maldonado,334,DCB,Departamental,1301,1,Piriápolis
8605,Cabildo Abierto,Maldonado,339,DCB,Departamental,105,1,Piriápolis
8606,Cabildo Abierto,Maldonado,339,DCB,Departamental,1480,1,Piriápolis
8607,Cabildo Abierto,Maldonado,341,DCB,Departamental,51,2,Piriápolis
8608,Cabildo Abierto,Maldonado,342,DCB,Departamental,105,1,Piriápolis
8609,Cabildo Abierto,Maldonado,342,DCB,Departamental,776,1,Piriápolis
8610,Cabildo Abierto,Maldonado,343,DCB,Departamental,51,1,Piriápolis
8611,Cabildo Abierto,Maldonado,344,DCB,Departamental,105,1,Piriápolis
8612,Cabildo Abierto,Maldonado,345,DCB,Departamental,105,1,Piriápolis
8613,Cabildo Abierto,Maldonado,345,DCB,Departamental,1301,1,Piriápolis
8614,Cabildo Abierto,Maldonado,346,DCB,Departamental,51,1,Piriápolis
8615,Cabildo Abierto,Maldonado,346,DCB,Departamental,712,1,Piriápolis
8616,Cabildo Abierto,Maldonado,351,DCD,Departamental,336,2,Gregorio Aznárez
8617,Cabildo Abierto,Maldonado,351,DCD,Departamental,712,1,Gregorio Aznárez
8618,Cabildo Abierto,Maldonado,352,DCD,Departamental,776,1,Gregorio Aznárez
8619,Cabildo Abierto,Maldonado,352,DCD,Departamental,11820,3,Gregorio Aznárez
8620,Cabildo Abierto,Maldonado,353,DCD,Departamental,336,1,Gregorio Aznárez
8621,Cabildo Abierto,Maldonado,355,DCF,Departamental,712,1,Estación Las Flores
8622,Cabildo Abierto,Maldonado,355,DCF,Departamental,1480,1,Estación Las Flores
8623,Cabildo Abierto,Maldonado,357,DCF,Departamental,712,1,Estación Las Flores
8624,Cabildo Abierto,Maldonado,358,DCF,Departamental,712,1,Estación Las Flores
8625,Cabildo Abierto,Maldonado,358,DCF,Departamental,1480,1,Estación Las Flores
8626,Cabildo Abierto,Maldonado,359,DCG,Departamental,105,1,La Capuera
8627,Cabildo Abierto,Maldonado,360,DCG,Departamental,336,2,La Capuera
8628,Cabildo Abierto,Maldonado,360,DCG,Departamental,615,2,La Capuera
8629,Cabildo Abierto,Maldonado,361,DCG,Departamental,336,2,La Capuera
8630,Cabildo Abierto,Maldonado,361,DCG,Departamental,776,2,La Capuera
8631,Cabildo Abierto,Maldonado,364,DDB,Departamental,615,2,Guardia Vieja
8632,Cabildo Abierto,Maldonado,366,DEA,Departamental,37,1,Garzón
8633,Cabildo Abierto,Maldonado,369,DED,Departamental,105,1,La Barra
8634,Cabildo Abierto,Maldonado,369,DED,Departamental,118,1,La Barra
8635,Cabildo Abierto,Maldonado,369,DED,Departamental,11820,1,La Barra
8636,Cabildo Abierto,Maldonado,371,DED,Departamental,105,1,La Barra
8637,Cabildo Abierto,Maldonado,371,DED,Departamental,11820,1,La Barra
8638,Cabildo Abierto,Maldonado,373,DED,Departamental,105,1,La Barra
8639,Cabildo Abierto,Maldonado,373,DED,Departamental,336,1,La Barra
8640,Cabildo Abierto,Maldonado,373,DED,Departamental,1301,1,La Barra
8641,Cabildo Abierto,Maldonado,374,DED,Departamental,615,1,La Barra
8642,Cabildo Abierto,Maldonado,374,DED,Departamental,1301,2,La Barra
8643,Cabildo Abierto,Maldonado,374,DED,Departamental,11820,1,La Barra
8644,Cabildo Abierto,Maldonado,375,DED,Departamental,615,1,La Barra
8645,Cabildo Abierto,Maldonado,375,DED,Departamental,11820,3,La Barra
8646,Cabildo Abierto,Maldonado,380,DEH,Departamental,51,1,Balneario Buenos Aires
8647,Cabildo Abierto,Maldonado,380,DEH,Departamental,615,1,Balneario Buenos Aires
8648,Cabildo Abierto,Maldonado,380,DEH,Departamental,1480,1,Balneario Buenos Aires
8649,Cabildo Abierto,Maldonado,383,DEH,Departamental,51,1,Balneario Buenos Aires
8650,Cabildo Abierto,Maldonado,383,DEH,Departamental,105,1,Balneario Buenos Aires
8651,Cabildo Abierto,Maldonado,383,DEH,Departamental,712,1,Balneario Buenos Aires
8652,Cabildo Abierto,Maldonado,384,DEH,Departamental,51,3,Balneario Buenos Aires
8653,Cabildo Abierto,Maldonado,386,DFA,Departamental,51,1,Aiguá
8654,Cabildo Abierto,Maldonado,387,DFA,Departamental,51,1,Aiguá
8655,Cabildo Abierto,Maldonado,389,DFA,Departamental,51,1,Aiguá
8656,Cabildo Abierto,Maldonado,391,DFA,Departamental,51,2,Aiguá
8657,Cabildo Abierto,Maldonado,392,DFB,Departamental,51,2,Los Talas
8658,Cabildo Abierto,Maldonado,9000,DZZ,Departamental,37,2,Maldonado Centro
8659,Cabildo Abierto,Maldonado,9000,DZZ,Departamental,51,2,Maldonado Centro
8660,Cabildo Abierto,Maldonado,9000,DZZ,Departamental,336,1,Maldonado Centro
8661,Cabildo Abierto,Maldonado,9000,DZZ,Departamental,712,1,Maldonado Centro
8662,Cabildo Abierto,Maldonado,9001,DZZ,Departamental,51,2,Maldonado Centro
8663,Cabildo Abierto,Maldonado,9001,DZZ,Departamental,118,1,Maldonado Centro
8664,Cabildo Abierto,Maldonado,9001,DZZ,Departamental,1301,1,Maldonado Centro
15117,Constitucional Ambientalista,Maldonado,14,DAA,Departamental,187,1,Maldonado Centro
